type,title,synopsis,genre
FILME,"Tio Quase Perfeito, Um","Tony vive de trambiques com a ajuda da mãe. Após serem despejados, Tony procura a irmã, Angela, em busca de um lugar para morar. O caos começa quando ela precisa viajar e deixa os filhos com o irmão irresponsável.  ",Infantil Comédia
FILME,Tito E Os Pássaros,"Um menino e seus dois amigos partem para encontrar a pesquisa perdida do seu pai sobre canções de pássaros, algo que pode salvar seu mundo de uma epidemia na qual o medo adoece as pessoas.",Animação
FILME,To Be Frank: Sinatra At 100,"“Só se vive uma vez e, do jeito que eu vivo, uma vez é suficiente”, dizia Frank Sinatra. O documentário faz uma retrospectiva exclusiva desse artista icônico.",Documentário
FILME,"Toc – Transtornada, Obsessiva, Compulsiva",Kika é uma atriz que está em novelas e é idolatrada por milhões de fãs. Ela está em crise com sua vida pessoal e profissional e precisa lidar com as limitações de seu Transtorno Obsessivo Compulsivo.,Comédia
FILME,Todas As Mulheres Do Mundo,"Paulo é conquistador e mulherengo, se apaixona por Maria Alice e faz de tudo para ficar com ela. A jovem termina um noivado para namorar Paulo. Essa relação sobreviverá à rotina?",Comédia Romance
FILME,Tokyo Rising,"John John Florence, pode ser o adversário mais perigoso do Brasil nas Olimpíadas de Tóquio. O documentário mostra como a determinação de John quase colocou sua carreira em risco.",Esporte
FILME,Tomb Invader,"Tomb Invader é um filme onde dois aventureiros se unem para entrar em uma antiga tumba, sem permitir que um homem libere uma substância contaminante que está presa no lugar. Assista agora!",Ação
FILME,Toni Morrison: The Pieces I Am,"Através de depoimentos de ícones como Angela Davis e Oprah Winfrey, além de trechos da própria Toni Morrison, conhecemos a autora, seu trabalho e do país que demorou tanto para reconhecer seu valor.",Documentário
FILME,Torre Das Donzelas,"Quarenta anos após serem presas durante a ditadura militar na Torre das Donzelas, como era chamada a penitenciária feminina, essas mulheres revisitam a sua história.",Documentário
FILME,Touched With Fire,Dois pacientes bipolares se reúnem em um hospital psiquiátrico e começam um romance que traz à tona toda a beleza e dificuldade de sua condição.,Drama
FILME,Tournée ,"Joachim retorna à França para uma turnê com um grupo de showgirls. Apesar da falta de dinheiro, elas esbanjam hedonismo e carisma.",Comédia
FILME,Toys & Pets,"Um grupo de bonecos que vive em uma loja de chá embarca em uma mágica aventura quando um robô, de repente, aparece dizendo ser do futuro.",Animação
FILME,Transformer,"O documentário conta a história de Janae, transexual nascida como Matt Kroczaleski, e que era um fuzileiro naval e fisiculturista premiado até ter sua identidade exposta para o mundo.",Documentário Biografia
FILME,Trashin,"Um game show de skate promovido por Richie Jackson, um dos skatistas mais criativos e influentes da cena street. São em 5 episódios reunidos em um único vídeo. 5 skatistas de rua, que em cada parte desse conteúdo disputam prêmios de Melhor Manobra e Melhor Linha. O 1º lugar decidido pelo público e o 2º por Jackson. Os melhores das 4 primeiras etapas voltam no fim disputando o grande prêmio.  ",Documentário
FILME,Tropa De Elite,"Pressionado pela esposa a sair do batalhão, o capitão do Bope Rodrigo Nascimento procura um substituto. Ao mesmo tempo, dois amigos se candidatam ao curso de formação da Tropa de Elite.",Ação Drama
FILME,Tropa De Elite 2 - O Inimigo Agora É Outro,"O agora Subsecretário de Inteligência Nascimento já conseguiu desmontar o tráfico no Rio de Janeiro. Mas agora, atuando na política, ele terá que combater inimigos mais perigosos do que ele imaginava: as milícias e os políticos corruptos com interesses eleitoreiros que se aproveitam do sistema.",Ação
FILME,Troy,"Uma guerra é declarada quando o príncipe de Troia se apaixona pela rainha de Esparta. Para vencer, Esparta conta com Aquiles, um guerreiro lendário que comanda um exército próprio.",Drama
FILME,Trumbo,"Trumbo (Bryan Cranston) é um roteirista reconhecido em Hollywood. Até que ele passa a ser perseguido por uma jornalista (Helen Mirren) e pelo Comitê de Atividades Antiamericanas, que o impede de trabalhar. Após sair da cadeia, ele luta pelo direito de continuar escrevendo e conta com o apoio da família (Diane Lane e Elle Fanning). Indicado ao Oscar de Melhor Ator.",Biografia Drama
FILME,Tudo Acaba Em Festa,"Vlad trabalha no setor de Recursos Humanos de sua empresa. Ele se torna o responsável por organizar a ""festa da firma"" após uma sequência de demissões. Ele não esperava que as coisas sairiam do seu controle e agora ele tem a missão de fazer tudo dar certo.",Comédia
FILME,Tudo Por Um Popstar,"Quando a banda teen Slavabody Disco Disco Boys anuncia show no Brasil, Gabriela, Ritinha e Manuela fazem de tudo para conhecê-los. Antes, porém, elas precisam do aval dos pais.",Comédia
FILME,Turbulência,"Ágatha e Beto se conhecem em uma viagem de avião. Mesmo com personalidades opostas, a química entre os dois é instantânea, e eles embarcam em um relacionamento cheio de idas e vindas.",Comédia Romance
FILME,Turma Da Mônica: Laços,"Do universo de Maurício de Sousa. Cebolinha se depara com o sumiço de Floquinho. Ele então embarca numa divertida aventura ao lado de Mônica, Magali e Cascão para encontrar seu fiel escudeiro.  ",Aventura
FILME,Two Night Stand,Megan conhece Alec na Internet para uma noite de sexo sem compromisso. Após uma noite desastrosa uma grande nevasca os obriga a permanecerem juntos e a se conhecerem melhor.,Comédia Romance
FILME,Tô Ryca!,"Selminha é uma frentista que descobre uma herança de família. Pra conseguir pegar a grana, ela precisa cumprir um desafio: gastar R$ 30 milhões em 30 dias, sem acumular nada e nem contar para ninguém.",Comédia
FILME,Um Crime Entre Nós,"Um Crime Entre Nós mostra a luta de famosos, como Luciano Huck e Dráuzio Varella, e de anônimos que atuam diariamente para tirar meninas e meninos de um ciclo perverso: a exploração sexual.",Documentário Investigação
FILME,Um Duende Em Nova York,"Buddy, um humano, foi criado entre elfos no Polo Norte. Quando descobre que não é um deles, ele viaja para Nova York para procurar seu pai biológico.",Comédia
FILME,Um Homem Só,"Mistura de romance, comédia e ficção científica, “Um Homem Só” nasceu de uma conversa entre a atriz Mariana Ximenes e a diretora Claudia Jouvin. As convidadas falam sobre o filme, lançado em 2016.",Entrevista Comédia
FILME,Um Show De Verao,"FRED E UM JOVEM ARROGANTE E RICO QUE GOSTA DE ANDREA, UMA JOVEM ALEGRE QUE VEM DE FAMILIA POBRE. CANSADO DE VER SEUS AMIGOS ZOMBANDO DA CAFONICE DE ANDREA, FRED DECIDE AGIR. CONTRATA MAR-CELO, UM AMIGO DE INFANCIA QUE RECEBE A INCUMBENCIA DE TRANSFORMAR ANDREA EM UMA CANTORA DE GRANDE SUCESSO A IDEIA DE FRED E QUE, COM A FAMA, ELE ENFIM POSSA ASSUMIR O NAMORO COM ANDREA E APRESENTA-LA A SUA FAMILIA. .",Comédia
FILME,Um Suburbano Sortudo,"DENÍLSON (RODRIGO SANT'ANNA) É UM SIMPLES CAMELÔ DO SUBÚRBIO, MAS SUA VIDA MUDA QUANDO SEU ATÉ ENTÃO DESCONHECIDO PAI BIOLÓGICO MORRE, DEIXANDO PARA ELE TODA O SEU LEGADO MILIONÁRIO. JUNTO COM A FORTUNA, PORÉM, DENÍLSON HERDA TAMBÉM A FAMÍLIA INSATISFEITA E ENDIVIDADA DO FALECIDO, QUE FARÁ DE TUDO PARA COLOCAR AS MÃOS NESSA HERANÇA. .",Comédia
FILME,Um Tio Quase Perfeito,"TONY (MARCUS MAJELLA) É UM MALANDRO TRAMBIQUEIRO QUE ADORA SE DISFARÇAR PARA GANHAR DINHEIRO DE INOCENTES. ELE JÁ FOI ESTÁTUA VIVA, PASTOR, CARTOMANTE - TUDO COM A AJUDA DE SUA MÃE, CECÍLIA (ANA LUCIA TORRE). DEPOIS DE SEREM DESPEJADOS DE CASA, OS DOIS PROCURAM ANGELA, OUTRA FILHA DE CECÍLIA E COM QUEM ELES NÃO FALAM HÁ ANOS, QUE CAI NA LÁBIA DOS DOIS E SE OFERECE PARA DIVIDIREM O MESMO TETO. APÓS RECEBER UMA PROMOÇÃO NO EMPREGO QUE A OBRIGA A PASSAR UM TEMPO VIAJANDO, ANGELA DECIDE DEIXAR OS SEUS TRÊS FILHOS SOB OS CUIDADOS DO TIO TONY - O QUE VAI OCASIONAR MUITAS CONFUSÕES.",Comédia
FILME,Uma Pista De Esperança,"O Coletivo Skate Maré constrói uma pista de skate na Maré, um dos maiores agrupamentos de favelas do Rio de Janeiro, e apresenta o esporte como ferramenta de transformação social.",Aventura
FILME,Uma Professora Muito Maluquinha,"Depois de estudar na capital, a professora Cate volta a sua cidadezinha em Minas Gerais para dar aulas na escola primária, no início dos anos 40. Sua forma de ensinar encanta os alunos e irrita as outras professoras. Mas ela só quer devolver aos alunos algo indispensável à educação: o entusiasmo.",Comédia Infantil Ficção
FILME,Uma Quase Dupla,"QUANDO UMA SÉRIE DE ASSASSINATOS ABALA A BUCÓLICA ROTINA DA CIDADE DE JOINLÂNDIA, O CALMO E PACATO SUBDELEGADO CLAUDIO (CAUÃ REYMOND) RECEBE A AJUDA DA DESTEMIDA E EXPERIENTE INVESTIGADORA KEYLA (TATÁ WERNECK) NAS INVESTIGAÇÕES. NO ENTANTO, A DIFERENÇA DE RITMO E A FALTA DE QUÍMICA DOS DOIS SÓ ATRAPALHA A SOLUÇÃO DO MISTERIOSO CASO.",Comédia
FILME,Umi Yori Mo Mada Fukaku,"O Japão está prestes a receber o 23º tufão do ano. A matriarca Yoshiko, que mora sozinha, recebe a visita dos filhos. Juntos, eles relembram a morte recente do pai e marido.",Comédia
FILME,Umimachi Diary,"Três irmãs moram na casa dos avós, em Kamakura, desde que seus pais se divorciaram. No velório do pai, que não viam há 15 anos, elas conhecem Suzu, uma meia-irmã de 14 anos. Sem ninguém para tomar conta de Suzu, as irmãs a convidam para morar com elas.",Drama
FILME,Un Moment D'égarement,"Os amigos Antoine e Laurent viajam juntos para a praia com suas respectivas filhas, Louna e Marie. O passeio se torna complicado quando Louna, filha de Antoine, se apaixona por Laurent.",Comédia
FILME,Un Tango Más,"A história de vida e amor de famosos dançarinos de tango da Argentina que se conheceram na adolescência, dançaram juntos por quase 50 anos até passarem por uma dolorosa separação.",Documentário
FILME,Un Été Brûlant ,"O casamento entre o pintor Frederic e Angele, uma estrela de cinema, começa a dar errado quando outro casal se junta a eles durante um feriado.",Drama
FILME,Unarmed Verses,"Através da visão de uma menina de 12 anos, o documetário aborda uma comunidade que está sendo despejada  ",Documentário
FILME,Unconscious,"Um homem acorda com amnésia em cima de uma cama. Sua esposa não permite que ele saia de casa, controlando sua rotina com rigor, administrando remédios e alimentação. A atitude estranha da mulher o faz desconfiar que ela esteja mentindo, e que ele seja um prisioneiro.",Drama Suspense
FILME,Underworld,"A vampira Selene começa a desconfiar de que algo estranho está acontecendo. Ao salvar um humano dos lobisomens, ela descobre um segredo guardado há milênios.",Ação
FILME,Une Nouvelle Amie,"Após a morte de sua melhor amiga, Claire entra em uma profunda depressão, mas uma descoberta surpreendente sobre o marido da falecida amiga irá resgatar o seu prazer de viver.",Drama
FILME,V For Vendetta,"Em uma Inglaterra do futuro, onde está em vigor um regime totalitário, vive Evey Hammond (Natalie Portman). Ela é salva de uma situação de vida ou morte por um homem mascarado, conhecido apenas pelo codinome V (Hugo Weaving), que é extremamente carismático e habilidoso na arte do combate e da destruição. Ao convocar seus compatriotas a se rebelar contra a tirania e a opressão do governo inglês, V provoca uma verdadeira revolução. Enquanto Evey tenta saber mais sobre o passado de V, ela termina por descobrir quem é e seu papel no plano de seu salvador para trazer liberdade e justiça ao país.",Ação Ficção-Científica
FILME,Vai Que Cola - O Filme,"Após ser vítima de um golpe, Valdomiro se muda para a pensão da Dona Jô. Mas ele recupera sua cobertura no Leblon, e agora vai ter que levar junto todos os moradores da pensão.",Comédia
FILME,Vai Que Dá Certo,"SOFRENDO COM PROBLEMAS FINANCEIROS, CINCO AMIGOS RESOLVEM SE REUNIR PARA APLICAR UM GOLPE CONTRA UMA TRANSPORTADORA DE VALORES. DANILO,  RODRIGO, VAGUINHO, AMARAL E TONICO PODEM FATURAR UMA GRANA ALTA, MAS A SORTE NÃO PARECE ESTAR DO SEU LADO. COM A CONFUSÃO ARMADA, ELES TERÃO QUE PEDIR A AJUDA DE UM OUTRO AMIGO DE INFÂNCIA, O POLÍTICO PAULO, PARA CONSEGUIREM ESCAPAR DESSA ENRASCADA.  .",Comédia
FILME,Vai Que Dá Certo 2,"Como os primeiros planos de enriquecer não deram certo, Rodrigo, Tonico e Amaral decidem usar um vídeo comprometedor de Elói para chantageá-lo e ganhar o dinheiro que precisam.",Comédia
FILME,Valley Of Love,"Isabelle e Gérard são um casal divorciado que perdeu o único filho, Michael. Em luto, eles recebem uma carta dele seis meses após seu suicidio pedindo para que se encontrem em Death Valley, na Califórnia. A viagem faz com que eles reavaliem o passado.",Drama
FILME,Vanished - Left Behind: Next Generation,"Quando milhões de pessoas começam a desaparecer, Gabby, a irmã e outras amigas terão que se unir para sobreviver e descobrir o que aconteceu por trás desse mistério.",Aventura
FILME,Varda By Agnés,"De mãe da Nouvelle Vague a ícone feminista, a carreira da diretora Agnès Varda durou 64 anos. Em seu último filme, ela fala sobre suas três vidas, como fotógrafa, como cineasta e como artista.",Documentário
FILME,Victoria,"Victoria é uma jovem espanhola que conhece Sonne em um clube de Berlim. Enquanto curtem a noite, são ameaçados por um homem, que cobra deles uma antiga dívida.",Suspense
FILME,Vida Em Movimento,"Neste documentário, Márcio Atalla discute o estilo de vida pós-moderno e trata das complicações causadas pela falta de movimento cotidiano que ameaçam a saúde e o bem estar de milhões de pessoas.",Aventura Documentário
FILME,Vidas Secas,"Em meio à seca, Fabiano e sua família atravessam o sertão em busca de uma vida melhor. É quando eles encontram as terras do fazendeiro Miguel. A obra faz parte Cinema Novo Brasileiro.",Drama
FILME,Vingança,"Se ninguém segura uma mulher com tesão, imagine uma mulher com tesão querendo se vingar!  ",A Informar Suspense Erótico
FILME,Vinicius De Moraes,"Doc sobre Vinicius de Moraes, com raras imagens de arquivo, depoimentos de amigos (Chico Buarque, Caetano Veloso, Miúcha), performances musicais (Adriana Calcanhotto, Zeca Pagodinho) e leituras de seus poemas (por Camila Morgado e Ricardo Blat).",Documentário Biografia
FILME,Vinícius De Moraes,"A REALIZAÇÃO DE UM POCKET SHOW EM HOMENAGEM A VINICIUS DE MORAES POR DOIS ATORES É O INÍCIO DA RECONSTRUÇÃO DA CARREIRA DO CANTOR E COMPOSITOR. NASCIDO EM 1913 NO RIO DE JANEIRO, VINICIUS DE MORAES TESTEMUNHOU E FOI PERSONAGEM DE UMA SÉRIE DE TRANSFORMAÇÕES NA CIDADE, TENDO CRIADO PARA SI UM DOS PERCURSOS MAIS RELEVANTES DA CULTURA BRASILEIRA NO SECULO XX.",Documentário
FILME,Violeta Se Fue A Los Cielos,"O filme conta a trajetória da compositora, artista e cantora chilena Violeta Parra. A biografia foca em momentos marcantes da vida e traz trechos de uma entrevista de 1962.",Biografia
FILME,Violette,"Nos anos 1920, a escritora Violette Leduc começa uma intensa amizade com a filósofa Simone de Beauvoir. Ao longo do tempo, Simone encoraja Violette a escrever cada vez mais, dando espaço para expor suas dúvidas e medos, e abordando a intimidade feminina como nunca se viu.  ",Biografia Drama
FILME,Virgin Mountains,"Fusi é um quarentão que não amadureceu. Ainda morando com sua mãe, ele vive uma rotina monótona em casa e no trabalho e tem apenas um amigo. Sempre solitário, sua vida muda quando o namorado de sua mãe lhe dá de presente uma matrícula em uma aula de dança, onde ele conhece a vivaz Sjöfn.",Drama
FILME,Voo De Precisão,"“Luigi Cani e sua equipe estudam uma estratégia para que em um salto de wingsuit, Cani acerte um alvo. O alvo é uma placa de isopor que ficará suspensa e Cani o acertará saltando de wingsuit. Inicialmente o local pensado para o feito seria no Pão de Açúcar, porem como as condições climáticas não colaboraram, a estratégia foi montada para o alvo ser acertado no Espirito Santo, na Pedra do Cabrito.”",Aventura
FILME,Vou Nadar Até Você,"Ophelia cresceu com a mãe e sem nunca conhecer o pai. Ao descobrir que ele pode ser Tedesco, um artista plástico alemão de volta ao Brasil, ela decide ir a nado de Santos até Ubatuba para encontrá-lo.  ",Drama
FILME,Vou Te Cancelei,"Um documentário que se propõe a conversar com cancelados, canceladores e todo mundo entre uma ponta a outra!   Com a influencer Bianca Boca Rosa, o humorista Rafinha Bastos, a ex-BBB Lumena Aleluia, o fofoqueiro Leo dias, os deputados Kim Kataguir e Samia Bonfim, psicólogos, filósofos, historiadores e muitos outros. E você, já cancelou alguém hoje?  ",Documentário
FILME,Wadjda,"Embora Wadjda viva em uma cultura conservadora, é uma garota cheia de vida que fará de tudo para comprar uma bicicleta e disputar uma corrida com seu melhor amigo.",Drama
FILME,Waiting For B.,"O documentário acompanha a jornada de super-fãs da cantora Beyoncé que, sem condições de pagar pelos ingressos mais caros, acamparam por dois meses para garantir seus lugares na primeira fila.",Documentário
FILME,Wakefield,"Um advogado bem-sucedido se sente sufocado pela vida que leva. Um dia ele resolve não voltar para casa e se esconde no sótão da garagem, deixando a família e a rotina por meses.",Drama
FILME,Walk Of Fame,"Drew se interessa por Nikki, uma aspirante a atriz. Para tentar conquistá-la, ele se inscreve na mesma escola de atuação que ela: a Star Academy. Agora, ele precisa lidar com as situações inusitadas e seu excêntrico caça-talentos, Evan Polus.",Comédia
FILME,Wanted,"Wesley Gibson (James McAvoy) tem 25 anos e detesta sua vida. Ele segue o caminho de seu pai e entra para a Fraternidade, uma liga de assassinos treinados para executar as ordens do destino, cujo lema é ""matar um, salvar mil"". Logo ele se torna o preferido da Fraternidade, o que faz com que se sinta bem consigo mesmo. Porém a situação muda quando ele percebe que seus parceiros não têm interesses tão nobres quanto aparentavam.",Ação
FILME,War Dogs,"Frustrado, David aceita a oferta de trabalho de Efraim, seu melhor amigo de infância. Juntos, eles embarcam em uma jornada pelo mercado de venda de armas. Baseado em fatos reais.",Comédia Drama
FILME,Warcraft,"Os dias de paz acabaram em Azeroth. Motivados por seus líderes, humanos e orcs se preparam para um embate épico por poder e território. No entanto, um guerreiro orc (Toby Kebbell) faz um pacto com heróis humanos para impedir que a guerra aconteça e um dos povos seja extinto. Estrelado por Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper, Ben Schnetzer, Rob Kazinsky e Daniel Wu.  ",Ação Aventura
FILME,Warrior Women With Lupita Nyong'o,Lupita Nyong'o visita o Benin para descobrir a inspiração das guerreiras de elite que protegiam o rei no filme Pantera Negra. No caminho desvenda a trajetória das Agoji e entende um pouco do reino de Daomé.,Documentário
FILME,Watchmen,"Os heróis foram proibidos de combater o crime, levando muitos a se aposentarem e abandonarem seus uniformes. Anos mais tarde, Edward Blake (Jeffrey Dean Morgan), o Comediante, é misteriosamente morto. Rorschach (Jackie Earle Haley) é quem enxerga a gravidade da situação e adverte os demais sobre a situação, incluindo Dr. Manhattan (Billy Crudup), Night Owl (Patrick Wilson), Ozymandias (Matthew Goode), Sally Jupiter (Carla Gugino) e sua filha, The Silk Spectre (Malin Akerman). Eles se juntam para investigar o assassinato e garantir que nenhum outro ex-herói morra, mas acabam descobrindo algo ainda maior: uma iminente guerra nuclear.  ",Ação
FILME,We Are Blood,"Uma viagem pelo mundo com alguns dos melhores skatistas da atualidade liderados por Paul Rodriguez, uma celebridade no mundo das quatro rodinhas. Um show de imagens inusitadas e incríveis.   ",Radicais Esportes Esporte
FILME,We Are Columbine,"Vinte anos depois do massacre que chocou o mundo, a documentarista e ex-aluna da escola Columbine, Laura Farber, entrevista quatro sobreviventes que compartilham suas lembranças.",Documentário
FILME,We're The Millers,"Após ser roubado, um traficante é obrigado a viajar até o México e fechar uma negociação. Para isso, ele forma uma família de mentira e chama uma stripper para ser a falsa esposa.",Comédia
FILME,Web Junkie,O vício pela internet é considerado um distúrbio clínico pelo governo chinês. O documentário mostra como o país encara a questão por meio de tratamento em clínicas de reabilitação.,Documentário
FILME,Wedding Crashers,"Os amigos Jeremy (Vince Vaughn) e John (Owen Wilson) tem como hábito frequentar festas de casamento sem serem convidados, com o intuito de conhecerem mulheres novas. Quando o Secretário do Tesouro William Cleary (Christopher Walken) anuncia o casamento de sua filha Claire (Rachel McAdams), a dupla decide participar do evento, mas tudo muda quando John se apaixona pela noiva.",Comédia
FILME,Welcome To New York,Mr. Devereaux é um poderoso agente da economia mundial que vê a carreira ruir de vez após se envolver em um escândalo sexual que vira manchete nos principais jornais do mundo.,Drama
FILME,Wemtb,"Alguns dos melhores bikes espanhóis em locações espanholas, como Tenerife e Ibiza. Com Toni Ferreiro, Bernat Guardia, Edgar Carballo, Gabriel Torralba, Iago Garay e muitos outros.",Esporte
FILME,Wer Wenn Nicht Wir,O filme mostra a história de uma geração que muito sofreu com o pós- Holocausto. Filhos de antigos nazistas Bernward e Gudrun tornam-se parte de uma revolução social e política que toma conta do mundo todo.,Drama
FILME,What Is Democracy?,"A diretora Astra Taylor viaja pelo mundo para investigar, com a ajuda de grandes pensadores e ativistas, o que o conceito de democracia representa hoje, em tempos de Brexit e governo Trump.",Documentário
FILME,What To Expect When You're Expecting,"Os desafios da paternidade iminente viram as vidas de cinco casais de cabeça para baixo. Duas celebridades se desesperam as demandas surpreendentes da gravidez. Hormônios causam estragos em um autora louca por bebês, enquanto seu marido tenta não ser superado por seu pai, que espera gêmeos com sua jovem esposa troféu. O marido de uma fotógrafa não tem certeza dos planos de adoção da esposa. Uma conexão única resulta em uma gravidez surpresa para os proprietários rivais de caminhões de alimentos.",Comédia
FILME,What Tomorrow Brings,"A primeira escola de meninas em uma pequena aldeia afegã foi fundada em 2009. Apesar das circunstâncias pouco favoráveis, a questão da educação vai muito além da sala de aula.",Documentário
FILME,Where We Belong,"Filhos de pais recém-separados contam, cada um à sua maneira, suas perspectivas sobre a separação, as novas casas, os novos integrantes das famílias e como elas se veem nesse novo ambiente.",Documentário
FILME,White Bird In A Blizzard,"Eve, mãe de Katrina, abandona a família. Kat e seu pai tentam retomar a vida, mas logo a jovem começa a ter sonhos perturbadores. Aos poucos, ela irá perceber por que a mãe sumiu.",Drama
FILME,White Chamber,"Uma mulher acorda em uma tecnológica câmara branca sem saber ao certo o motivo. Aos poucos, ela é submetida a uma série de torturas para fazê-la revelar informações secretas que afirma não ter.  ",Drama
FILME,White Material,"Uma francesa tenta salvar a plantação de café da família durante uma violenta Guerra Civil em um país africano, sem saber que seu marido está conspirando para que deixem o local.",Drama
FILME,Wingsuit No Itaimbezinho,"Conhecido por seus feitos no paraquedismo, Luigi Cani vai até os cânions do Itaimbezinho para realizar o primeiro voo de wingsuit e pouso de paraquedas na região. Cani e Gabriel Lott realizam saltos de helicóptero e também saltos orgânicos de Wingbase do penhasco para dentro do Cânion.  ",Aventura
FILME,Winnie,"Enquanto seu marido estava na prisão, Winnie Mandela enfrentava a violência bruta do Apartheid, lutando na linha de frente. Mas, de alguma forma, a história elegeu Mandela como um santo, e ela, uma pecadora.",Documentário
FILME,"World War I, We Won’t Go","A Primeira Guerra contada por aqueles que a recusaram, de soldados a pacifistas revolucionários.",Documentário
FILME,Write Before Christmas,"Recém separada, Jéssica decide enviar cartões de Natal para as cinco pessoas que mais impactaram sua vida. O que ela não sabia, era o quanto essa atitude mudaria sua vida!",Romance
FILME,Xy Chelsea,"O doc. segue a vida de Chelsea Manning, militar transexual presa por 35 anos em uma prisão masculina após vazar informações confidenciais do exército americano sobre a guerra do Iraque e Afeganistão.",Documentário
FILME,Ya Tayr El Tayer,"O jovem líbio-palestino Mohammed Assef sonha desde pequeno em ser um cantor de sucesso. Quando vê os anúncios de inscrições para o ""Arab Idol"", ele irá superar todos os perigos da travessia até o local para ter a chance de concretizar seus sonhos. Baseado em fatos reais.",Drama
FILME,Yedinci Kogustaki Mucize,"Separado de sua filha por ser acusado de um crime que não cometeu, um homem com deficiência intelectual precisa provar sua inocência ao ser preso pela morte da filha de um comandante. Ele passa a contar com a ajuda de seus companheiros de cela e de quem também está do outro lado das grades.",Drama
FILME,Yes Man,"Carl Allen (Jim Carrey) é um homem ranzinza e individualista que vive dizendo não para todas as oportunidades de valorizar suas amizades. Após uma discussão com seu amigo Peter (Bradley Cooper), ele decide se inscrever em um curso de autoajuda que o instiga a dizer sim para qualquer situação. Carl passa então a utilizar este princípio no seu dia a dia, o que acaba melhorando sua vida e ao mesmo tempo lhe colocando em grandes confusões.",Comédia
FILME,Yosemite,"Os contos entrelaçados de três amigos do 5º ano, Chris, Joe e Ted, se desenrolam no paraíso suburbano de Palo Alto, enquanto a ameaça de uma onça-parda paira sobre a comunidade.",Drama
FILME,You May Not Kiss The Bride,"FOTÓGRAFO DE ANIMAIS DE ESTIMAÇÃO SE ENVOLVE EM UMA CONFUSÃO COM UM GANGSTER CROATA E SUA FILHA. O HOMEM É OBRIGADO A SE CASAR COM A JOVEM, QUE DESEJA VIRAR CIDADÃ AMERICANA. TUDO PIORA QUANDO ELE É FORÇADO A PASSAR A LUA DE MEL EM UM REMOTO RESORT TROPICAL, ONDE A NOIVA, POR QUEM SE APAIXONOU, É SEQUESTRADA.  .",Ação Comédia
FILME,You Never Know,"Klaudia Bulgakow é uma das melhores pilotos de parapente de todos os tempos. Superando adversidades, conquistou um título mundial e consolidou a carreira em busca da excelência.",Documentário
FILME,Zabardast,"O documentário acompanha uma linda expedição de esqui na cadeia de montanhas Karakoram (Caracórum), onde ficam alguns dos maiores picos do mundo.",Documentário
FILME,Zama,"No fim do século XVIII, Dom Diego de Zama, funcionário da coroa espanhola que serve em um pequenino povoado nos confins da colônia, aguarda ansioso sua transferência para a cidade de Buenos Aires.",Drama
FILME,Zarafa,"Um senhor conta às crianças a história da bela amizade entre o menino Maki, de apenas 10 anos, e a girafa órfã, Zarafa. Após fugir de um traficante de escravos, ele fica amigo de Zarafa. Na longa jornada do Sudão até Paris, os dois vivem grandes aventuras.  ",Infantil Animação
FILME,Zero Dark Thirty,"Maya atua no interrogatório de prisioneiros ligados a Al Qaeda. Após anos de trabalho, as informações adquiridas levam ao esconderijo do líder da organização terrorista.",Suspense
FILME,Zjednoczone Stany Milosci,"Polônia, 1990. O primeiro ano eufórico de liberdade, mas também de incertezas. Quatro mulheres aparentemente felizes decidem que é hora de mudar suas vidas e realizar seus desejos.",Drama
FILME,Zodiac,"Nos anos 60 e 70, o medo aumenta em São Francisco com os ataques de um assassino maníaco chamado Zodíaco. Autoridades tentam desvendar sua identidade e fazer justiça.",Suspense
FILME,Zombie Apocalypse,"Meses após uma praga matar e transformar mais de 90% da população, um grupo de sobreviventes luta contra zumbis para chegar até uma ilha onde dizem haver outras pessoas.",Ação
FILME,Zonda: Folclore Argentino,"Explorando a profunda magia da música popular Argentina, o documentário oferece um espetáculo fascinante, com participações de Mercedes Sosa, Pedro Aznar e muitos outros.",Documentário
FILME,Zone Frequency,"Confira algumas das melhores sessões de surfe já filmadas por Jack Coleman. Além de uma trilha sonora impecável, performances de Bryce Young, Ryan Burch e muito mais.",Documentário
FILME,Zoom,Um super-herói aposentado é chamado para treinar jovens desobedientes e torná-los a nova geração de heróis que deverá salvar o planeta da destruição.,Ação Comédia
FILME,Zuzu Angel,"Após o sumiço do filho Stuart, preso e torturado pela ditadura, a estilista Zuzu Angel decide travar uma batalha contra os militares e denunciar os abusos cometidos pelo regime.",Drama
FILME,À Meia-Noite Levarei Sua Alma,"O coveiro Zé do Caixão tem a obsessão de gerar um filho perfeito. Ao saber que sua esposa não pode engravidar, ele procura uma substituta: a namorada de seu amigo. Após ser violentada, a moça jura vingança.",Horror Terror
FILME,É Fada!,"Júlia é uma adolescente que foi criada pelo pai e acaba de trocar de escola. Nem um pouco popular, ela precisa lidar com as novas colegas de turma. Quando a atrapalhada fada Geraldine recebe a missão de ajudá-la, a vida de Júlia se transforma.",Comédia
FILME,Íris,"Cecílio é parcialmente cego desde que nasceu. A deficiência, no entanto, nunca o impediu de ter uma vida normal, e ele se casa com Íris. Já adulto, ele decide realizar uma operação de risco e volta a enxergar.",Drama
